NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,latitude,longitude
748,서울특별시 영등포구 신길동,261-22,0261,0022,신길레전드힐스,13.7400,202507,02,"8,321",-,5,개인,공공기관,2013,가마산로 468,-,직거래,-,-,37.5056386,126.9083993
749,서울특별시 영등포구 신길동,261-22,0261,0022,신길레전드힐스,13.7400,202507,02,"8,321",-,6,개인,공공기관,2013,가마산로 468,-,직거래,-,-,37.5056386,126.9083993
750,서울특별시 영등포구 신길동,4964,4964,0000,신길센트럴자이아파트,84.9800,202507,02,"159,000",-,7,개인,개인,2021,신길로29길 17,-,중개거래,서울 마포구,-,37.5031526,126.9076334
751,서울특별시 영등포구 신길동,4964,4964,0000,신길센트럴자이아파트,59.9800,202507,02,"142,500",-,25,개인,개인,2021,신길로29길 17,-,중개거래,서울 영등포구,-,37.5031526,126.9076334
752,서울특별시 광진구 중곡동,190-26,0190,0026,중곡2단지,55.8700,202507,02,"48,000",-,2,개인,개인,1976,긴고랑로1길 55,-,중개거래,서울 광진구,-,37.5667827,127.0784339
753,서울특별시 영등포구 대림동,650,0650,0000,성원(650),59.6300,202507,02,"65,900",-,10,개인,개인,1995,대림로 256,-,중개거래,서울 영등포구,-,37.5037364,126.8967858
754,서울특별시 영등포구 대림동,1127,1127,0000,e편한세상영등포아델포레,84.9571,202507,02,"126,500",-,20,개인,개인,2020,신길로 29,-,중개거래,"서울 영등포구, 인천 서구",-,37.4946676,126.907598
755,서울특별시 광진구 중곡동,191-77,0191,0077,중곡1단지,58.0800,202507,02,"45,000",-,1,개인,개인,1976,동일로72길 17,20250711,중개거래,서울 광진구,-,37.5668033,127.0788206
756,서울특별시 동작구 상도동,459,0459,0000,상도2차갑을명가,84.3300,202507,02,"73,500",-,3,개인,개인,2006,국사봉길 175,-,중개거래,서울 동작구,-,37.4935772,126.9353432
757,서울특별시 동작구 상도동,521,0521,0000,포스코더샵,132.7350,202507,02,"172,000",-,13,개인,개인,2007,장승배기로4길 9,-,중개거래,서울 동작구,-,37.502222,126.9433203
758,서울특별시 동작구 상도동,903,0903,0000,e편한세상상도노빌리티,84.9704,202507,02,"120,500",-,21,개인,개인,2018,만양로 6,-,중개거래,서울 동작구,-,37.5050223,126.9475491
759,서울특별시 송파구 마천동,607,0607,0000,송파파크데일2단지,84.9900,202507,02,"110,000",-,13,개인,개인,2011,성내천로47길 38,-,중개거래,서울 송파구,-,37.4957349,127.159142
760,서울특별시 서대문구 북아현동,1017,1017,0000,힐스테이트신촌,84.9557,202507,02,"170,000",-,7,개인,개인,2020,이화여대8길 123,-,중개거래,서울 서대문구,-,37.5620235,126.9507477
761,서울특별시 서대문구 천연동,145,0145,0000,천연뜨란채,55.8500,202507,02,"85,500",-,2,개인,개인,2006,독립문로8길 54,-,중개거래,서울 서대문구,-,37.5676518,126.9579973
762,서울특별시 은평구 응암동,769,0769,0000,녹번역e편한세상캐슬,59.9600,202507,02,"110,000",-,15,개인,개인,2021,은평로 220,-,중개거래,서울 은평구,-,37.5992596,126.9320439
763,서울특별시 은평구 응암동,176,0176,0000,응암푸르지오,84.2000,202507,02,"74,000",-,10,개인,개인,2008,백련산로 146,-,중개거래,서울 은평구,-,37.5975841,126.9263591
764,서울특별시 은평구 불광동,645,0645,0000,불광롯데캐슬,59.9900,202507,02,"91,500",-,13,개인,개인,2018,불광로 64,-,중개거래,서울 은평구,-,37.6130212,126.9337792
765,서울특별시 관악구 봉천동,622-3,0622,0003,은천누리에뜰,131.9100,202507,02,"95,000",-,2,개인,개인,2007,은천로 61,-,중개거래,서울 관악구,-,37.4863737,126.9422514
766,서울특별시 관악구 봉천동,1000,1000,0000,현대(관악),123.2900,202507,02,"105,000",-,9,개인,개인,1992,관악로40길 60,-,중개거래,서울 관악구,-,37.4933382,126.9606824
767,서울특별시 관악구 봉천동,1717,1717,0000,관악푸르지오,84.7500,202507,02,"97,000",-,10,개인,개인,2004,관악로30길 27,-,중개거래,서울 관악구,-,37.485937,126.9618216
768,서울특별시 성동구 성수동1가,676-5,0676,0005,서울숲성수현대,84.7300,202507,02,"145,000",-,1,개인,개인,1990,서울숲길 25,-,중개거래,서울 성동구,-,37.548451,127.040705
769,서울특별시 중구 중림동,149,0149,0000,성요셉,36.3600,202507,02,"19,450",-,2,개인,개인,1971,서소문로6길 34,-,중개거래,서울 중구,25.07.02,37.5595913,126.9672256
770,서울특별시 노원구 중계동,502-1,0502,0001,중계그린1단지,39.7800,202507,02,"39,900",-,1,개인,개인,1990,동일로207길 18,-,중개거래,서울 노원구,-,37.6446677,127.0632307
771,서울특별시 노원구 중계동,505,0505,0000,상아,72.7300,202507,02,"75,000",-,15,개인,개인,1989,섬밭로 265,-,중개거래,서울 노원구,-,37.6382862,127.0627122
772,서울특별시 노원구 상계동,135,0135,0000,한신1차,53.9600,202507,02,"39,500",-,3,개인,개인,1987,한글비석로46가길 16,-,중개거래,서울 노원구,-,37.6659995,127.0684337
773,서울특별시 노원구 상계동,691,0691,0000,상계주공7(고층),58.0100,202507,02,"75,000",-,11,개인,개인,1988,동일로 1456,20250703,중개거래,"서울 노원구, 서울 양천구",-,37.6579231,127.0606254
774,서울특별시 노원구 상계동,720,0720,0000,상계주공6(고층),58.0100,202507,02,"59,900",-,7,개인,개인,1988,노해로 508,-,중개거래,서울 성북구,-,37.6539092,127.065893
775,서울특별시 노원구 상계동,652,0652,0000,상계주공11(고층),41.3000,202507,02,"45,000",-,9,개인,개인,1988,동일로227길 25,-,중개거래,서울 노원구,-,37.6662042,127.0555901
776,서울특별시 성동구 금호동2가,1,0001,0000,신금호파크자이,84.9800,202507,02,"191,000",-,3,개인,개인,2016,금호로 173,-,중개거래,서울 성동구,-,37.5553875,127.0185969
777,서울특별시 노원구 하계동,271-3,0271,0003,건영,45.5500,202507,02,"40,000",-,13,개인,개인,1988,섬밭로 229,-,중개거래,서울 노원구,-,37.636219,127.0639372
778,서울특별시 도봉구 도봉동,30-1,0030,0001,한신,84.9400,202507,02,"54,000",-,2,개인,개인,1995,마들로 859-19,-,중개거래,서울 도봉구,-,37.6862598,127.0480152
779,서울특별시 강남구 청담동,127-31,0127,0031,청담현대3차아파트,85.0000,202507,02,"276,000",-,3,개인,개인,1999,도산대로101길 29,-,중개거래,서울 강남구,-,37.5273484,127.0533997
780,서울특별시 강남구 대치동,670,0670,0000,동부센트레빌,145.8300,202507,02,"575,000",-,6,개인,개인,2005,선릉로 206,-,중개거래,서울 강남구,-,37.4930864,127.055548
781,서울특별시 강동구 길동,415-16,0415,0016,청광플러스원큐브3차,13.2650,202507,02,"10,500",-,18,개인,개인,2014,진황도로 87,-,중개거래,서울 강동구,-,37.5363722,127.1364806
782,서울특별시 도봉구 쌍문동,59,0059,0000,한양2,48.9600,202507,02,"31,800",-,15,개인,개인,1988,해등로 231,-,중개거래,서울 도봉구,-,37.6571541,127.0320951
783,서울특별시 강북구 수유동,553-61,0553,0061,극동,84.9900,202507,02,"56,500",-,6,개인,개인,1992,인수봉로72길 4,-,중개거래,서울 강북구,-,37.6419278,127.0119392
784,서울특별시 강북구 수유동,48-8,0048,0008,수유프리미어엠,19.0000,202507,02,"12,000",-,9,개인,개인,2016,덕릉로 76,-,중개거래,서울 강북구,25.07.04,37.6343459,127.0221609
785,서울특별시 강북구 수유동,48-8,0048,0008,수유프리미어엠,19.0000,202507,02,"12,000",-,11,개인,개인,2016,덕릉로 76,-,중개거래,서울 강북구,25.07.04,37.6343459,127.0221609
786,서울특별시 강북구 번동,656,0656,0000,번동금호어울림,84.9600,202507,02,"43,700",103,2,개인,개인,1998,오현로31길 85-7,-,중개거래,"서울 강북구, 서울 도봉구",25.07.03,37.6308424,127.0353474
787,서울특별시 강동구 길동,388-2,0388,0002,에스아이팰리스강동센텀I,31.6290,202507,02,"40,848",-,14,개인,법인,2023,천중로42길 77,-,직거래,-,-,37.5376443,127.1386002
788,서울특별시 강북구 미아동,1357,1357,0000,삼각산아이원,59.7580,202507,02,"58,500",-,1,개인,개인,2003,삼양로19길 113,20250703,중개거래,서울 강북구,-,37.6156342,127.0178967
789,서울특별시 강북구 미아동,1357,1357,0000,삼각산아이원,59.7580,202507,02,"58,500",-,1,개인,개인,2003,삼양로19길 113,-,중개거래,서울 강북구,-,37.6156342,127.0178967
790,서울특별시 강북구 미아동,1354,1354,0000,벽산라이브파크,60.0000,202507,02,"56,700",-,14,개인,개인,2004,솔샘로 159,-,중개거래,서울 강북구,-,37.6215645,127.0109725
791,서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,84.8600,202507,02,"67,000",-,5,개인,개인,2004,솔샘로 174,-,중개거래,서울 강북구,-,37.6183158,127.0129522
792,서울특별시 강남구 수서동,736,0736,0000,신동아,33.1800,202507,02,"110,000",-,15,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-,37.4877905,127.098367
793,서울특별시 성동구 하왕십리동,1052,1052,0000,금호베스트빌,114.9300,202507,02,"110,000",-,3,개인,개인,2001,난계로 114-31,-,중개거래,서울 성동구,-,37.5615851,127.0259973
794,서울특별시 성북구 하월곡동,223,0223,0000,수산동양빌,83.3200,202507,02,"55,000",-,10,개인,개인,2003,오패산로4길 11,-,중개거래,서울 성북구,-,37.6043071,127.0380303
795,서울특별시 강남구 도곡동,538-3,0538,0003,래미안도곡카운티,106.7800,202507,02,"390,000",-,17,개인,개인,2016,도곡로 320,-,중개거래,서울 강남구,-,37.4951436,127.0510656
796,서울특별시 성북구 하월곡동,219,0219,0000,동신,59.8800,202507,02,"61,500",102,13,개인,개인,1998,오패산로3길 17,-,중개거래,서울 성북구,25.07.08,37.6045722,127.0351996
797,서울특별시 성북구 돈암동,609-1,0609,0001,한신,132.9600,202507,02,"85,000",111,7,개인,개인,1998,성북로4길 52,-,직거래,-,25.07.09,37.5958787,127.0104755
798,서울특별시 송파구 잠실동,22,0022,0000,리센츠,84.9900,202507,02,"330,000",-,20,개인,개인,2008,올림픽로 135,-,중개거래,서울 송파구,-,37.5133934,127.086817
799,서울특별시 중랑구 신내동,650,0650,0000,신내6대주,49.7700,202507,02,"51,500",-,12,개인,개인,1996,신내로19길 42,-,중개거래,서울 중랑구,-,37.6155475,127.0913994
800,서울특별시 중랑구 신내동,437,0437,0000,벽산,59.7830,202507,02,"46,800",-,2,개인,개인,2000,용마산로125길 50,-,중개거래,서울 중랑구,-,37.6032386,127.0999508
801,서울특별시 강동구 둔촌동,135-1,0135,0001,현대3,79.9900,202507,02,"93,100",-,12,개인,개인,1988,진황도로 211,-,중개거래,서울 강동구,-,37.5275477,127.1450083
802,서울특별시 강동구 암사동,509,0509,0000,선사현대아파트,59.6400,202507,02,"101,000",-,6,개인,개인,2000,상암로 11,-,중개거래,서울 송파구,-,37.552544,127.1258756
803,서울특별시 강동구 암사동,414-2,0414,0002,롯데캐슬퍼스트,112.1100,202507,02,"168,000",-,13,개인,개인,2008,고덕로 131,-,중개거래,"서울 강동구, 서울 송파구",-,37.5568279,127.1428013
804,서울특별시 송파구 가락동,913,0913,0000,헬리오시티,84.9500,202507,02,"270,000",-,17,개인,개인,2018,송파대로 345,-,중개거래,서울 송파구,-,37.4976183,127.1072604
805,서울특별시 송파구 가락동,140,0140,0000,가락(1차)쌍용아파트,59.9200,202507,02,"149,900",-,5,개인,개인,1997,동남로 193,-,중개거래,서울 송파구,-,37.4956192,127.1276266
806,서울특별시 중랑구 면목동,1502,1502,0000,현대,84.9900,202507,02,"72,000",-,7,개인,개인,1994,용마산로 252,-,중개거래,서울 중랑구,-,37.5763582,127.0894881
807,서울특별시 동대문구 휘경동,57,0057,0000,주공1,84.8600,202507,02,"79,500",-,15,개인,개인,2001,한천로 248,-,중개거래,서울 동대문구,-,37.58302,127.0710128
808,서울특별시 동대문구 장안동,329-2,0329,0002,장안힐스테이트,59.8850,202507,02,"62,000",-,6,개인,개인,2007,장안벚꽃로1길 7,-,직거래,-,-,37.5761003,127.0755981
809,서울특별시 송파구 문정동,618,0618,0000,파크하비오,84.9648,202507,02,"159,000",-,2,개인,개인,2016,송파대로 111,-,중개거래,서울 송파구,-,37.4805094,127.1232611
810,서울특별시 송파구 문정동,145,0145,0000,문정시영,39.6900,202507,02,"64,700",-,1,개인,개인,1989,송이로31길 56,-,중개거래,서울 송파구,-,37.4916693,127.1364537
811,서울특별시 송파구 문정동,3,0003,0000,문정가락현대1차,123.6100,202507,02,"175,000",-,11,개인,개인,1984,동남로 160,-,중개거래,서울 송파구,-,37.4917402,127.1280588
812,서울특별시 송파구 문정동,150,0150,0000,올림픽훼밀리타운,136.3250,202507,02,"280,000",-,14,개인,개인,1988,중대로 24,-,중개거래,서울 송파구,-,37.4881257,127.1110591
813,서울특별시 송파구 문정동,1,0001,0000,문정래미안,120.9700,202507,02,"172,000",-,3,개인,개인,2004,문정로 83,-,중개거래,서울 송파구,-,37.4905808,127.1306634
814,서울특별시 동대문구 답십리동,1014,1014,0000,답십리파크자이,59.9100,202507,02,"115,000",-,8,개인,개인,2019,답십리로56길 105,-,중개거래,서울 동대문구,-,37.5678632,127.0597225
815,서울특별시 송파구 장지동,855,0855,0000,송파파인타운12단지,84.9200,202507,02,"145,000",-,8,개인,개인,2011,송파대로8길 42,-,중개거래,서울 송파구,-,37.4785697,127.1321841
816,서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,84.9800,202507,02,"150,000",-,7,개인,개인,2014,사가정로 65,-,중개거래,서울 동대문구,-,37.5767239,127.0515337
817,서울특별시 강서구 마곡동,1577,1577,0000,마곡나루경남아파트,84.2900,202507,02,"72,900",-,1,개인,개인,1991,양천로30길 108,-,중개거래,서울 양천구,-,37.5681374,126.8220979
818,서울특별시 강서구 마곡동,716,0716,0000,한솔솔파크,59.8100,202507,02,"95,300",-,12,개인,개인,2005,양천로30길 77,-,중개거래,서울 강서구,-,37.569757,126.8232723
819,서울특별시 강서구 마곡동,1467,1467,0000,마곡우림필유아파트,84.5280,202507,02,"85,800",-,13,개인,개인,2003,양천로28길 29,-,중개거래,서울 강서구,-,37.5721411,126.8210377
820,서울특별시 강서구 방화동,832,0832,0000,청솔,39.3600,202507,02,"42,700",-,3,개인,개인,1994,방화대로47길 55,-,중개거래,서울 강서구,-,37.5757615,126.812726
821,서울특별시 구로구 신도림동,290,0290,0000,미성,37.9100,202507,02,"45,000",-,1,개인,개인,1989,신도림로11가길 36,-,중개거래,서울 구로구,-,37.5074222,126.8762039
822,서울특별시 구로구 구로동,685-222,0685,0222,주공1,84.8700,202507,02,"88,000",-,3,개인,개인,1986,구일로4길 65,20250707,중개거래,"서울 구로구, 서울 양천구",-,37.4940337,126.8760302
823,서울특별시 구로구 구로동,685-222,0685,0222,주공1,84.8700,202507,02,"88,000",-,3,개인,개인,1986,구일로4길 65,-,중개거래,"서울 구로구, 서울 양천구",-,37.4940337,126.8760302
824,서울특별시 구로구 구로동,685-70,0685,0070,현대연예인,74.6600,202507,02,"56,000",-,2,개인,개인,1989,구일로4길 46,-,중개거래,서울 구로구,-,37.4927124,126.877219
825,서울특별시 구로구 구로동,256-1,0256,0001,삼성래미안,58.1360,202507,02,"73,500",-,4,개인,개인,2004,디지털로31길 90,-,중개거래,서울 구로구,-,37.4875908,126.8919378
826,서울특별시 구로구 구로동,807-1,0807,0001,(807-1),35.2800,202507,02,"16,300",-,3,개인,개인,1997,구로동로8길 17,-,중개거래,서울 구로구,-,37.4866639,126.8861095
827,서울특별시 송파구 오금동,135,0135,0000,송파두산위브,59.9823,202507,02,"106,000",-,17,개인,개인,2019,성내천로 103,-,중개거래,서울 송파구,-,37.5005397,127.1410828
828,서울특별시 강남구 압구정동,528,0528,0000,한양7,110.2500,202507,01,"530,000",-,1,개인,개인,1981,압구정로61길 37,-,중개거래,"서울 강남구, 서울 마포구",-,37.5293813,127.043667
829,서울특별시 은평구 응암동,768,0768,0000,백련산해모로,59.9300,202507,01,"75,000",-,5,개인,개인,2020,응암로30길 15,-,직거래,-,-,37.596346,126.9220345
830,서울특별시 은평구 응암동,769,0769,0000,녹번역e편한세상캐슬,99.7600,202507,01,"150,500",-,6,개인,개인,2021,은평로 220,-,중개거래,서울 은평구,-,37.5992596,126.9320439
831,서울특별시 서대문구 충정로3가,30-17,0030,0017,충정솔레디움(101동),83.0900,202507,01,"130,000",-,2,개인,개인,2005,경기대로3길 7,-,중개거래,서울 서대문구,-,37.5620353,126.9609086
832,서울특별시 종로구 무악동,60,0060,0000,인왕산아이파크,59.9930,202507,01,"119,000",-,4,개인,개인,2008,통일로18길 9,-,중개거래,"서울 서초구, 서울 종로구",-,37.5771174,126.9572221
833,서울특별시 동작구 사당동,1155,1155,0000,대성유니드,84.9600,202507,01,"87,900",-,4,개인,개인,2009,동작대로29길 195,-,중개거래,서울 동작구,-,37.4933505,126.9753416
834,서울특별시 중구 회현동1가,208,0208,0000,남산롯데캐슬아이리스,113.4600,202507,01,"177,500",-,28,개인,개인,2011,소공로 35,-,중개거래,서울 중구,-,37.5581966,126.9821196
835,서울특별시 강서구 염창동,295,0295,0000,성원,59.9100,202507,01,"78,000",-,9,개인,개인,2001,양천로69길 65,-,중개거래,서울 강서구,-,37.5555042,126.8722554
836,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1200,202507,01,"32,850",-,4,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
837,서울특별시 광진구 자양동,666-28,0666,0028,경남아너스빌,59.7900,202507,01,"88,000",-,9,개인,개인,1997,자양로3길 55,-,중개거래,서울 광진구,-,37.5293679,127.0838024
838,서울특별시 강서구 화곡동,351-89,0351,0089,중앙화곡하이츠,74.1600,202507,01,"55,800",-,11,개인,개인,1988,강서로17가길 46,-,중개거래,서울 강서구,-,37.5357186,126.8436032
839,서울특별시 강북구 미아동,1353,1353,0000,에스케이북한산시티,84.7600,202507,01,"75,400",-,18,개인,개인,2004,솔샘로 174,-,중개거래,서울 강북구,-,37.6183158,127.0129522
840,서울특별시 강동구 천호동,49-4,0049,0004,천호동1차예전이룸아파트,83.5900,202507,01,"68,400",-,5,개인,개인,2004,양재대로121길 50,-,중개거래,서울 강동구,-,37.5432458,127.1393377
841,서울특별시 동작구 흑석동,336,0336,0000,흑석한강푸르지오,84.9800,202507,01,"213,000",-,17,개인,개인,2012,흑석한강로 27,-,중개거래,서울 동작구,-,37.503001,126.965372
842,서울특별시 성북구 석관동,10,0010,0000,두산,84.9000,202507,01,"82,750",-,18,개인,개인,1998,화랑로48길 16,-,중개거래,서울 성북구,-,37.6130498,127.0685314
843,서울특별시 강남구 수서동,736,0736,0000,신동아,49.9600,202507,01,"160,000",-,11,개인,개인,1992,광평로47길 17,-,중개거래,서울 강남구,-,37.4877905,127.098367
844,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1200,202507,01,"32,850",-,4,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
845,서울특별시 서대문구 홍제동,104-1,0104,0001,인왕,56.6600,202507,01,"58,000",-,6,개인,개인,1968,통일로32길 3,-,중개거래,서울 서대문구,-,37.5852395,126.9488834
846,서울특별시 성동구 금호동1가,1500,1500,0000,금호삼성래미안,84.4500,202507,01,"145,000",-,15,개인,개인,2001,독서당로 343,-,중개거래,"서울 강남구, 서울 성동구",-,37.5495791,127.027307
847,서울특별시 구로구 구로동,685-124,0685,0124,중앙하이츠,70.5200,202507,01,"61,000",-,15,개인,개인,1987,구일로8길 92,-,중개거래,서울 구로구,-,37.4970779,126.8759093
848,서울특별시 서대문구 홍제동,465,0465,0000,인왕산벽산,116.2800,202507,01,"79,500",-,1,개인,개인,2003,세무서길 106-12,-,중개거래,서울 서대문구,-,37.5924559,126.948317
849,서울특별시 구로구 구로동,256-1,0256,0001,삼성래미안,58.1360,202507,01,"79,000",-,10,개인,개인,2004,디지털로31길 90,-,중개거래,서울 구로구,-,37.4875908,126.8919378
850,서울특별시 강남구 도곡동,538-3,0538,0003,래미안도곡카운티,84.6700,202507,01,"375,000",-,13,개인,개인,2016,도곡로 320,-,중개거래,서울 강남구,-,37.4951436,127.0510656
851,서울특별시 구로구 구로동,685-223,0685,0223,주공2,41.3000,202507,01,"52,000",-,4,개인,개인,1987,구일로4길 22,-,중개거래,서울 구로구,-,37.4913839,126.8770111
852,서울특별시 구로구 구로동,685-223,0685,0223,주공2,41.3000,202507,01,"46,200",-,1,개인,개인,1987,구일로4길 22,-,중개거래,서울 구로구,-,37.4913839,126.8770111
853,서울특별시 서대문구 홍은동,440-3,0440,0003,풍림1차,56.6100,202507,01,"44,000",-,7,개인,개인,1988,통일로48가길 37,-,중개거래,서울 서대문구,-,37.5949408,126.9419169
854,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1000,202507,01,"34,300",-,10,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
855,서울특별시 송파구 잠실동,35,0035,0000,트리지움,149.4500,202507,01,"399,000",-,10,개인,개인,2007,잠실로 62,-,중개거래,서울 송파구,-,37.5098926,127.0883234
856,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1200,202507,01,"33,950",-,9,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
857,서울특별시 동작구 상도동,418,0418,0000,쌍용스윗닷홈,84.9540,202507,01,"110,000",-,6,개인,개인,2003,상도로 107,-,중개거래,서울 동작구,-,37.5019057,126.9311879
858,서울특별시 서대문구 북가좌동,481,0481,0000,DMC래미안e편한세상,84.9400,202507,01,"134,000",-,33,개인,개인,2012,수색로 100,-,중개거래,서울 서대문구,-,37.5747271,126.9078149
859,서울특별시 서대문구 남가좌동,379,0379,0000,래미안남가좌2차,59.7880,202507,01,"96,500",-,9,개인,개인,2005,수색로6길 43,-,중개거래,"서울 마포구, 서울 양천구",-,37.5724768,126.9126046
860,서울특별시 성동구 하왕십리동,1061,1061,0000,왕십리풍림아이원,59.9360,202507,01,"110,000",-,3,개인,개인,2004,난계로 84,-,중개거래,서울 성동구,-,37.5588295,127.0252841
861,서울특별시 성동구 하왕십리동,1066,1066,0000,텐즈힐(1단지),148.9400,202507,01,"249,000",-,12,개인,개인,2015,무학로 33,-,중개거래,서울 성동구,-,37.5688984,127.028242
862,서울특별시 성북구 돈암동,609-1,0609,0001,한진(609-1),84.8700,202507,01,"81,000",-,9,개인,개인,1998,성북로4길 52,-,중개거래,서울 성북구,-,37.5958787,127.0104755
863,서울특별시 성북구 성북동,348-3,0348,0003,성북,37.3600,202507,01,"23,000",-,4,개인,개인,1971,성북로31길 40-12,-,중개거래,서울 성북구,25.07.09,37.5951939,126.988842
864,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1200,202507,01,"33,200",-,8,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
865,서울특별시 영등포구 대림동,717,0717,0000,쌍용플래티넘S,18.2400,202507,01,"10,000",-,10,개인,개인,2013,대림로29길 13,-,중개거래,서울 도봉구,-,37.4953041,126.8980719
866,서울특별시 영등포구 대림동,1121,1121,0000,신대림자이1단지,84.6000,202507,01,"82,000",-,4,개인,개인,2007,시흥대로173길 13,-,중개거래,서울 영등포구,-,37.486642,126.9024442
867,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1200,202507,01,"33,950",-,9,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
868,서울특별시 영등포구 대림동,607-1,0607,0001,코오롱,59.9400,202507,01,"83,000",-,12,개인,개인,1998,도영로 2-5,-,중개거래,서울 영등포구,-,37.5067606,126.8945004
869,서울특별시 구로구 고척동,57-9,0057,0009,산업인,47.2300,202507,01,"22,500",-,5,개인,개인,1976,경인로47다길 43,-,중개거래,서울 구로구,-,37.504772,126.8666745
870,서울특별시 송파구 풍납동,401-1,0401,0001,쌍용,84.8500,202507,01,"122,000",-,20,개인,개인,1994,올림픽로47길 9,-,중개거래,서울 송파구,-,37.5271783,127.1176409
871,서울특별시 송파구 풍납동,260,0260,0000,현대리버빌1지구,114.5600,202507,01,"158,000",-,10,개인,개인,1999,토성로 37,-,중개거래,서울 송파구,-,37.5305896,127.1155774
872,서울특별시 서대문구 남가좌동,385,0385,0000,DMC파크뷰자이1단지,59.9770,202507,01,"127,000",-,8,개인,개인,2015,가재울미래로 2,-,중개거래,"서울 서대문구, 서울 송파구",-,37.5728378,126.9176129
873,서울특별시 마포구 용강동,508,0508,0000,이편한세상마포리버파크,59.9800,202507,01,"219,000",-,10,개인,개인,2016,토정로31길 24,-,중개거래,"경기 성남시 수정구, 서울 마포구",-,37.5416029,126.9434817
874,서울특별시 영등포구 신길동,4950,4950,0000,래미안에스티움,84.9700,202507,01,"175,000",-,27,개인,개인,2017,신풍로 77,-,중개거래,서울 영등포구,-,37.5010387,126.9137135
875,서울특별시 중랑구 신내동,650,0650,0000,신내6대주,39.8400,202507,01,"35,000",602,8,개인,개인,1996,신내로19길 42,-,직거래,-,25.07.01,37.6155475,127.0913994
876,서울특별시 중랑구 망우동,583,0583,0000,중랑숲리가,110.8860,202507,01,"57,000",-,7,개인,개인,2012,망우로75길 19,-,직거래,-,-,37.6018706,127.1045814
877,서울특별시 중랑구 묵동,390,0390,0000,SM해그린,84.3200,202507,01,"60,500",-,4,개인,개인,2006,공릉로2나길 32-12,-,중개거래,서울 중랑구,-,37.6130432,127.0805241
878,서울특별시 영등포구 신길동,2-3,0002,0003,삼두,42.1200,202507,01,"53,000",-,3,개인,개인,1987,여의대방로61길 19,-,중개거래,서울 영등포구,25.07.01,37.5143041,126.9238601
879,서울특별시 마포구 용강동,501,0501,0000,대림2차,118.8600,202507,01,"199,000",-,11,개인,개인,2004,토정로32길 6,-,중개거래,서울 마포구,-,37.5408917,126.94075
880,서울특별시 영등포구 양평동5가,9-1,0009,0001,동보,59.4000,202507,01,"86,600",-,14,개인,개인,1998,양평로23길 18,-,중개거래,서울 영등포구,-,37.5380868,126.890752
881,서울특별시 성동구 하왕십리동,1066,1066,0000,텐즈힐(1단지),148.9400,202507,01,"249,000",-,12,개인,개인,2015,무학로 33,20250710,중개거래,서울 성동구,-,37.5688984,127.028242
882,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1200,202507,01,"33,600",-,8,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
883,서울특별시 마포구 성산동,446,0446,0000,성산시영(대우),50.0300,202507,01,"72,000",-,9,개인,개인,1986,월드컵북로 260,-,중개거래,서울 마포구,-,37.5720919,126.9016037
884,서울특별시 성동구 상왕십리동,811,0811,0000,텐즈힐(2단지),84.9200,202507,01,"176,000",-,14,개인,개인,2014,마장로 137,-,중개거래,서울 성동구,-,37.5692575,127.0248133
885,서울특별시 용산구 문배동,40-31,0040,0031,리첸시아용산B,84.8300,202507,01,"154,000",-,20,개인,개인,2010,백범로 341,-,중개거래,서울 용산구,-,37.5383556,126.9678941
886,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.2600,202507,01,"34,200",-,6,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
887,서울특별시 광진구 자양동,784-1,0784,0001,대동,84.6500,202507,01,"134,000",-,14,개인,개인,1999,뚝섬로31길 20,-,중개거래,서울 광진구,-,37.5361407,127.0683928
888,서울특별시 중랑구 중화동,450,0450,0000,한신아파트상가동유치원동(103~109),84.0300,202507,01,"75,000",-,22,개인,개인,1997,동일로 752,20250701,중개거래,서울 중랑구,-,37.5972356,127.0823485
